2138: 0.682430, 0.668292 avg, 0.000250 rate, 3.500239 seconds, 136832 images
2139: 0.655713, 0.667034 avg, 0.000250 rate, 3.505045 seconds, 136896 images
2140: 0.761186, 0.676449 avg, 0.000250 rate, 3.504118 seconds, 136960 images
2141: 0.561346, 0.664939 avg, 0.000250 rate, 3.511015 seconds, 137024 images
2142: 0.610643, 0.659509 avg, 0.000250 rate, 4.223598 seconds, 137088 images
2143: 0.586968, 0.652255 avg, 0.000250 rate, 4.241287 seconds, 137152 images
2144: 0.571910, 0.644221 avg, 0.000250 rate, 4.234429 seconds, 137216 images
2145: 0.781495, 0.657948 avg, 0.000250 rate, 4.204621 seconds, 137280 images
2146: 0.696143, 0.661768 avg, 0.000250 rate, 4.240928 seconds, 137344 images
2147: 0.690021, 0.664593 avg, 0.000250 rate, 4.218583 seconds, 137408 images
2148: 0.646388, 0.662772 avg, 0.000250 rate, 4.215081 seconds, 137472 images
2149: 0.781355, 0.674631 avg, 0.000250 rate, 4.221260 seconds, 137536 images
2150: 0.664214, 0.673589 avg, 0.000250 rate, 4.221549 seconds, 137600 images
2151: 0.628720, 0.669102 avg, 0.000250 rate, 4.211794 seconds, 137664 images
2152: 0.650141, 0.667206 avg, 0.000250 rate, 4.832943 seconds, 137728 images
2153: 0.523080, 0.652793 avg, 0.000250 rate, 4.845709 seconds, 137792 images
2154: 0.653228, 0.652837 avg, 0.000250 rate, 4.868240 seconds, 137856 images
2155: 0.598525, 0.647406 avg, 0.000250 rate, 4.871274 seconds, 137920 images
2156: 0.622978, 0.644963 avg, 0.000250 rate, 4.841353 seconds, 137984 images
2157: 0.685448, 0.649011 avg, 0.000250 rate, 4.841875 seconds, 138048 images
2158: 0.641518, 0.648262 avg, 0.000250 rate, 4.825845 seconds, 138112 images
2159: 0.600000, 0.643436 avg, 0.000250 rate, 4.855457 seconds, 138176 images
2160: 0.628454, 0.641938 avg, 0.000250 rate, 4.855694 seconds, 138240 images
2161: 0.548412, 0.632585 avg, 0.000250 rate, 4.844286 seconds, 138304 images
2162: 0.562030, 0.625530 avg, 0.000250 rate, 7.542709 seconds, 138368 images
2163: 0.737111, 0.636688 avg, 0.000250 rate, 7.611615 seconds, 138432 images
2164: 0.597714, 0.632791 avg, 0.000250 rate, 7.559716 seconds, 138496 images
2165: 0.548899, 0.624401 avg, 0.000250 rate, 7.582941 seconds, 138560 images
2166: 0.624869, 0.624448 avg, 0.000250 rate, 7.624480 seconds, 138624 images
2167: 0.584020, 0.620405 avg, 0.000250 rate, 7.603687 seconds, 138688 images
2168: 0.634743, 0.621839 avg, 0.000250 rate, 7.540044 seconds, 138752 images
2169: 0.529024, 0.612558 avg, 0.000250 rate, 7.600616 seconds, 138816 images
2170: 0.630856, 0.614387 avg, 0.000250 rate, 7.539562 seconds, 138880 images
2171: 0.538070, 0.606756 avg, 0.000250 rate, 7.594016 seconds, 138944 images
2172: 0.651841, 0.611264 avg, 0.000250 rate, 8.094770 seconds, 139008 images
2173: 0.563754, 0.606513 avg, 0.000250 rate, 8.127173 seconds, 139072 images
2174: 0.570236, 0.602885 avg, 0.000250 rate, 8.187310 seconds, 139136 images
2175: 0.556464, 0.598243 avg, 0.000250 rate, 8.141727 seconds, 139200 images
2176: 0.659953, 0.604414 avg, 0.000250 rate, 8.118256 seconds, 139264 images
2177: 0.552098, 0.599183 avg, 0.000250 rate, 8.173660 seconds, 139328 images
2178: 0.609614, 0.600226 avg, 0.000250 rate, 8.191541 seconds, 139392 images
2179: 0.760602, 0.616263 avg, 0.000250 rate, 8.178064 seconds, 139456 images
2180: 0.524911, 0.607128 avg, 0.000250 rate, 8.151313 seconds, 139520 images
2181: 0.616862, 0.608102 avg, 0.000250 rate, 8.231559 seconds, 139584 images
2182: 0.505717, 0.597863 avg, 0.000250 rate, 6.358606 seconds, 139648 images
2183: 0.699227, 0.607999 avg, 0.000250 rate, 6.442694 seconds, 139712 images
2184: 0.663442, 0.613544 avg, 0.000250 rate, 6.406378 seconds, 139776 images
2185: 0.612828, 0.613472 avg, 0.000250 rate, 6.395012 seconds, 139840 images
2186: 0.521590, 0.604284 avg, 0.000250 rate, 6.418022 seconds, 139904 images
2187: 0.691839, 0.613039 avg, 0.000250 rate, 6.375994 seconds, 139968 images
2188: 0.552758, 0.607011 avg, 0.000250 rate, 6.411803 seconds, 140032 images
2189: 0.567370, 0.603047 avg, 0.000250 rate, 6.407492 seconds, 140096 images
2190: 0.552098, 0.597952 avg, 0.000250 rate, 6.433739 seconds, 140160 images
2191: 0.625050, 0.600662 avg, 0.000250 rate, 6.444948 seconds, 140224 images
2192: 0.670889, 0.607685 avg, 0.000250 rate, 11.692200 seconds, 140288 images
2193: 0.539621, 0.600878 avg, 0.000250 rate, 11.465173 seconds, 140352 images
2194: 0.585985, 0.599389 avg, 0.000250 rate, 11.466523 seconds, 140416 images
2195: 0.713938, 0.610844 avg, 0.000250 rate, 11.476927 seconds, 140480 images
2196: 0.562216, 0.605981 avg, 0.000250 rate, 11.537041 seconds, 140544 images
2197: 0.646385, 0.610022 avg, 0.000250 rate, 11.428378 seconds, 140608 images
2198: 0.602322, 0.609252 avg, 0.000250 rate, 11.400764 seconds, 140672 images
2199: 0.755099, 0.623836 avg, 0.000250 rate, 11.534056 seconds, 140736 images
2200: 0.723564, 0.633809 avg, 0.000250 rate, 11.422703 seconds, 140800 images
2201: 0.654584, 0.635887 avg, 0.000250 rate, 11.317026 seconds, 140864 images
2202: 0.575700, 0.629868 avg, 0.000250 rate, 7.489975 seconds, 140928 images
2203: 0.582983, 0.625180 avg, 0.000250 rate, 7.581891 seconds, 140992 images
2204: 0.481135, 0.610775 avg, 0.000250 rate, 7.626121 seconds, 141056 images
2205: 0.512462, 0.600944 avg, 0.000250 rate, 7.608684 seconds, 141120 images
2206: 0.583686, 0.599218 avg, 0.000250 rate, 7.567014 seconds, 141184 images
2207: 0.510644, 0.590361 avg, 0.000250 rate, 7.588939 seconds, 141248 images
2208: 0.655187, 0.596843 avg, 0.000250 rate, 7.615313 seconds, 141312 images
2209: 0.519668, 0.589126 avg, 0.000250 rate, 7.605998 seconds, 141376 images
2210: 0.596631, 0.589876 avg, 0.000250 rate, 7.582235 seconds, 141440 images
2211: 0.542135, 0.585102 avg, 0.000250 rate, 7.588727 seconds, 141504 images
2212: 0.613050, 0.587897 avg, 0.000250 rate, 9.224680 seconds, 141568 images
2213: 0.547135, 0.583821 avg, 0.000250 rate, 9.279155 seconds, 141632 images
2214: 0.747767, 0.600215 avg, 0.000250 rate, 9.283689 seconds, 141696 images
2215: 0.564955, 0.596689 avg, 0.000250 rate, 9.329427 seconds, 141760 images
2216: 0.658374, 0.602858 avg, 0.000250 rate, 9.307648 seconds, 141824 images
2217: 0.525118, 0.595084 avg, 0.000250 rate, 9.377612 seconds, 141888 images
2218: 0.683308, 0.603906 avg, 0.000250 rate, 9.392214 seconds, 141952 images
2219: 0.536917, 0.597207 avg, 0.000250 rate, 9.266203 seconds, 142016 images
2220: 0.487357, 0.586222 avg, 0.000250 rate, 9.333040 seconds, 142080 images
2221: 0.479826, 0.575583 avg, 0.000250 rate, 9.251610 seconds, 142144 images
2222: 0.914564, 0.609481 avg, 0.000250 rate, 3.472211 seconds, 142208 images
2223: 0.683802, 0.616913 avg, 0.000250 rate, 3.503800 seconds, 142272 images
2224: 0.716581, 0.626880 avg, 0.000250 rate, 3.493450 seconds, 142336 images
2225: 0.751826, 0.639374 avg, 0.000250 rate, 3.483452 seconds, 142400 images
2226: 0.701780, 0.645615 avg, 0.000250 rate, 3.489561 seconds, 142464 images
2227: 0.772792, 0.658333 avg, 0.000250 rate, 3.492422 seconds, 142528 images
2228: 0.718401, 0.664339 avg, 0.000250 rate, 3.487131 seconds, 142592 images
2229: 0.780917, 0.675997 avg, 0.000250 rate, 3.489176 seconds, 142656 images
2230: 0.797190, 0.688116 avg, 0.000250 rate, 3.489706 seconds, 142720 images
2231: 0.738943, 0.693199 avg, 0.000250 rate, 3.489429 seconds, 142784 images
2232: 0.672989, 0.691178 avg, 0.000250 rate, 4.802692 seconds, 142848 images
2233: 0.578151, 0.679875 avg, 0.000250 rate, 4.858682 seconds, 142912 images
2234: 0.734135, 0.685301 avg, 0.000250 rate, 4.859558 seconds, 142976 images
2235: 0.569790, 0.673750 avg, 0.000250 rate, 4.820558 seconds, 143040 images
2236: 0.518633, 0.658238 avg, 0.000250 rate, 4.822310 seconds, 143104 images
2237: 0.701178, 0.662532 avg, 0.000250 rate, 4.861515 seconds, 143168 images
2238: 0.654767, 0.661756 avg, 0.000250 rate, 4.843440 seconds, 143232 images
2239: 0.648426, 0.660423 avg, 0.000250 rate, 4.867260 seconds, 143296 images
2240: 0.797123, 0.674093 avg, 0.000250 rate, 4.846387 seconds, 143360 images
2241: 0.607429, 0.667426 avg, 0.000250 rate, 4.822230 seconds, 143424 images
2242: 0.649032, 0.665587 avg, 0.000250 rate, 9.265637 seconds, 143488 images
2243: 0.628634, 0.661892 avg, 0.000250 rate, 9.342173 seconds, 143552 images
2244: 0.610433, 0.656746 avg, 0.000250 rate, 9.325279 seconds, 143616 images
2245: 0.742562, 0.665327 avg, 0.000250 rate, 9.342243 seconds, 143680 images
2246: 0.637728, 0.662567 avg, 0.000250 rate, 9.378515 seconds, 143744 images
2247: 0.856558, 0.681966 avg, 0.000250 rate, 9.316736 seconds, 143808 images
2248: 0.624044, 0.676174 avg, 0.000250 rate, 9.316992 seconds, 143872 images
2249: 0.673151, 0.675872 avg, 0.000250 rate, 9.278108 seconds, 143936 images
2250: 0.675603, 0.675845 avg, 0.000250 rate, 9.304843 seconds, 144000 images
2251: 0.582227, 0.666483 avg, 0.000250 rate, 9.278525 seconds, 144064 images
2252: 0.796864, 0.679521 avg, 0.000250 rate, 3.443275 seconds, 144128 images
2253: 0.713210, 0.682890 avg, 0.000250 rate, 3.498049 seconds, 144192 images
2254: 0.612175, 0.675819 avg, 0.000250 rate, 3.501440 seconds, 144256 images
2255: 0.752163, 0.683453 avg, 0.000250 rate, 3.495783 seconds, 144320 images
2256: 0.798466, 0.694954 avg, 0.000250 rate, 3.498475 seconds, 144384 images
2257: 0.757436, 0.701202 avg, 0.000250 rate, 3.493538 seconds, 144448 images
2258: 0.734147, 0.704497 avg, 0.000250 rate, 3.511486 seconds, 144512 images
2259: 0.679481, 0.701995 avg, 0.000250 rate, 3.514305 seconds, 144576 images
2260: 0.833370, 0.715133 avg, 0.000250 rate, 3.506880 seconds, 144640 images
2261: 0.616468, 0.705266 avg, 0.000250 rate, 3.506949 seconds, 144704 images
2262: 0.681938, 0.702934 avg, 0.000250 rate, 4.830431 seconds, 144768 images
2263: 0.675807, 0.700221 avg, 0.000250 rate, 4.847962 seconds, 144832 images
2264: 0.579517, 0.688151 avg, 0.000250 rate, 4.819125 seconds, 144896 images
2265: 0.704789, 0.689814 avg, 0.000250 rate, 4.819119 seconds, 144960 images
2266: 0.660096, 0.686843 avg, 0.000250 rate, 4.823266 seconds, 145024 images
2267: 0.632092, 0.681368 avg, 0.000250 rate, 4.834174 seconds, 145088 images
2268: 0.697247, 0.682956 avg, 0.000250 rate, 4.831316 seconds, 145152 images
2269: 0.579006, 0.672561 avg, 0.000250 rate, 4.817372 seconds, 145216 images
2270: 0.671671, 0.672472 avg, 0.000250 rate, 4.833028 seconds, 145280 images
2271: 0.681991, 0.673424 avg, 0.000250 rate, 4.827396 seconds, 145344 images
2272: 0.648767, 0.670958 avg, 0.000250 rate, 11.395264 seconds, 145408 images
2273: 0.728158, 0.676678 avg, 0.000250 rate, 11.446055 seconds, 145472 images
2274: 0.658298, 0.674840 avg, 0.000250 rate, 11.476883 seconds, 145536 images
2275: 0.615774, 0.668933 avg, 0.000250 rate, 11.444762 seconds, 145600 images
2276: 0.569636, 0.659004 avg, 0.000250 rate, 11.424057 seconds, 145664 images
2277: 0.571995, 0.650303 avg, 0.000250 rate, 11.425813 seconds, 145728 images
2278: 0.770794, 0.662352 avg, 0.000250 rate, 11.406670 seconds, 145792 images
2279: 0.703022, 0.666419 avg, 0.000250 rate, 11.414384 seconds, 145856 images
2280: 0.627392, 0.662516 avg, 0.000250 rate, 11.492322 seconds, 145920 images
2281: 0.656087, 0.661873 avg, 0.000250 rate, 11.547898 seconds, 145984 images
2282: 0.671137, 0.662800 avg, 0.000250 rate, 7.576453 seconds, 146048 images
2283: 0.653508, 0.661871 avg, 0.000250 rate, 7.622908 seconds, 146112 images
2284: 0.504666, 0.646150 avg, 0.000250 rate, 7.589598 seconds, 146176 images
2285: 0.570246, 0.638560 avg, 0.000250 rate, 7.607759 seconds, 146240 images
2286: 0.523643, 0.627068 avg, 0.000250 rate, 7.570888 seconds, 146304 images
2287: 0.548694, 0.619231 avg, 0.000250 rate, 7.598066 seconds, 146368 images
2288: 0.583278, 0.615635 avg, 0.000250 rate, 7.597100 seconds, 146432 images
2289: 0.631811, 0.617253 avg, 0.000250 rate, 7.594151 seconds, 146496 images
2290: 0.624592, 0.617987 avg, 0.000250 rate, 7.580373 seconds, 146560 images
2291: 0.652717, 0.621460 avg, 0.000250 rate, 7.627878 seconds, 146624 images
2292: 0.540099, 0.613324 avg, 0.000250 rate, 7.519179 seconds, 146688 images
2293: 0.466805, 0.598672 avg, 0.000250 rate, 7.559840 seconds, 146752 images
2294: 0.568408, 0.595646 avg, 0.000250 rate, 7.571531 seconds, 146816 images
2295: 0.659062, 0.601987 avg, 0.000250 rate, 7.543898 seconds, 146880 images
2296: 0.593433, 0.601132 avg, 0.000250 rate, 7.549386 seconds, 146944 images
2297: 0.560276, 0.597046 avg, 0.000250 rate, 7.590603 seconds, 147008 images
2298: 0.595863, 0.596928 avg, 0.000250 rate, 7.582132 seconds, 147072 images
2299: 0.562906, 0.593526 avg, 0.000250 rate, 7.584887 seconds, 147136 images
2300: 0.524476, 0.586621 avg, 0.000250 rate, 7.582192 seconds, 147200 images
2301: 0.549292, 0.582888 avg, 0.000250 rate, 7.612616 seconds, 147264 images
2302: 0.634285, 0.588028 avg, 0.000250 rate, 3.455619 seconds, 147328 images
2303: 0.663709, 0.595596 avg, 0.000250 rate, 3.492523 seconds, 147392 images
2304: 0.606191, 0.596655 avg, 0.000250 rate, 3.486313 seconds, 147456 images
2305: 0.678830, 0.604873 avg, 0.000250 rate, 3.482602 seconds, 147520 images
2306: 0.665890, 0.610975 avg, 0.000250 rate, 3.494309 seconds, 147584 images
2307: 0.691498, 0.619027 avg, 0.000250 rate, 3.489393 seconds, 147648 images
2308: 0.727152, 0.629839 avg, 0.000250 rate, 3.482398 seconds, 147712 images
2309: 0.724804, 0.639336 avg, 0.000250 rate, 3.482210 seconds, 147776 images
2310: 0.632965, 0.638699 avg, 0.000250 rate, 3.483922 seconds, 147840 images
2311: 0.697239, 0.644553 avg, 0.000250 rate, 3.501293 seconds, 147904 images
2312: 0.648582, 0.644956 avg, 0.000250 rate, 4.203307 seconds, 147968 images
2313: 0.658964, 0.646357 avg, 0.000250 rate, 4.215915 seconds, 148032 images
2314: 0.636573, 0.645378 avg, 0.000250 rate, 4.232474 seconds, 148096 images
2315: 0.569237, 0.637764 avg, 0.000250 rate, 4.225417 seconds, 148160 images
2316: 0.550193, 0.629007 avg, 0.000250 rate, 4.231223 seconds, 148224 images
2317: 0.690386, 0.635145 avg, 0.000250 rate, 4.210026 seconds, 148288 images
2318: 0.581089, 0.629739 avg, 0.000250 rate, 4.231459 seconds, 148352 images
2319: 0.640662, 0.630831 avg, 0.000250 rate, 4.220556 seconds, 148416 images
2320: 0.713393, 0.639088 avg, 0.000250 rate, 4.250763 seconds, 148480 images
2321: 0.593883, 0.634567 avg, 0.000250 rate, 4.247234 seconds, 148544 images
2322: 0.697840, 0.640895 avg, 0.000250 rate, 9.294856 seconds, 148608 images
2323: 0.634051, 0.640210 avg, 0.000250 rate, 9.301290 seconds, 148672 images
2324: 0.606093, 0.636799 avg, 0.000250 rate, 9.304034 seconds, 148736 images
2325: 0.662188, 0.639337 avg, 0.000250 rate, 9.277911 seconds, 148800 images
2326: 0.568954, 0.632299 avg, 0.000250 rate, 9.326613 seconds, 148864 images
2327: 0.589683, 0.628037 avg, 0.000250 rate, 9.290226 seconds, 148928 images
2328: 0.573088, 0.622543 avg, 0.000250 rate, 9.294714 seconds, 148992 images
2329: 0.559546, 0.616243 avg, 0.000250 rate, 9.291821 seconds, 149056 images
2330: 0.626878, 0.617306 avg, 0.000250 rate, 9.331026 seconds, 149120 images
2331: 0.537575, 0.609333 avg, 0.000250 rate, 9.288513 seconds, 149184 images
2332: 0.590185, 0.607418 avg, 0.000250 rate, 4.184600 seconds, 149248 images
2333: 0.712499, 0.617926 avg, 0.000250 rate, 4.218277 seconds, 149312 images
2334: 0.662805, 0.622414 avg, 0.000250 rate, 4.221208 seconds, 149376 images
2335: 0.577600, 0.617933 avg, 0.000250 rate, 4.233089 seconds, 149440 images
2336: 0.647253, 0.620865 avg, 0.000250 rate, 4.222750 seconds, 149504 images
2337: 0.763212, 0.635100 avg, 0.000250 rate, 4.224940 seconds, 149568 images
2338: 0.643441, 0.635934 avg, 0.000250 rate, 4.226992 seconds, 149632 images
2339: 0.661123, 0.638453 avg, 0.000250 rate, 4.230067 seconds, 149696 images
2340: 0.676789, 0.642286 avg, 0.000250 rate, 4.240022 seconds, 149760 images
2341: 0.671888, 0.645247 avg, 0.000250 rate, 4.228576 seconds, 149824 images
2342: 0.620488, 0.642771 avg, 0.000250 rate, 4.792488 seconds, 149888 images
2343: 0.600707, 0.638564 avg, 0.000250 rate, 4.850814 seconds, 149952 images
2344: 0.562065, 0.630914 avg, 0.000250 rate, 4.826648 seconds, 150016 images
2345: 0.644768, 0.632300 avg, 0.000250 rate, 4.864320 seconds, 150080 images
2346: 0.629299, 0.632000 avg, 0.000250 rate, 4.843987 seconds, 150144 images
2347: 0.702294, 0.639029 avg, 0.000250 rate, 4.861390 seconds, 150208 images
2348: 0.575915, 0.632718 avg, 0.000250 rate, 4.824877 seconds, 150272 images
2349: 0.564705, 0.625916 avg, 0.000250 rate, 4.837989 seconds, 150336 images
2350: 0.580184, 0.621343 avg, 0.000250 rate, 4.851228 seconds, 150400 images
2351: 0.690925, 0.628301 avg, 0.000250 rate, 4.832695 seconds, 150464 images
2352: 0.591344, 0.624606 avg, 0.000250 rate, 8.099807 seconds, 150528 images
2353: 0.669023, 0.629047 avg, 0.000250 rate, 8.132079 seconds, 150592 images
2354: 0.599959, 0.626139 avg, 0.000250 rate, 8.197948 seconds, 150656 images
2355: 0.642912, 0.627816 avg, 0.000250 rate, 8.173513 seconds, 150720 images
2356: 0.543229, 0.619357 avg, 0.000250 rate, 8.172684 seconds, 150784 images
2357: 0.673571, 0.624779 avg, 0.000250 rate, 8.188677 seconds, 150848 images
2358: 0.549915, 0.617292 avg, 0.000250 rate, 8.205429 seconds, 150912 images
2359: 0.665878, 0.622151 avg, 0.000250 rate, 8.182357 seconds, 150976 images
2360: 0.533857, 0.613321 avg, 0.000250 rate, 8.154659 seconds, 151040 images
2361: 0.523350, 0.604324 avg, 0.000250 rate, 8.202775 seconds, 151104 images
2362: 0.797902, 0.623682 avg, 0.000250 rate, 4.176166 seconds, 151168 images
2363: 0.588265, 0.620140 avg, 0.000250 rate, 4.211059 seconds, 151232 images
2364: 0.665766, 0.624703 avg, 0.000250 rate, 4.222343 seconds, 151296 images
2365: 0.671327, 0.629365 avg, 0.000250 rate, 4.215222 seconds, 151360 images
2366: 0.573951, 0.623824 avg, 0.000250 rate, 4.222811 seconds, 151424 images
2367: 0.643125, 0.625754 avg, 0.000250 rate, 4.234940 seconds, 151488 images
2368: 0.589659, 0.622145 avg, 0.000250 rate, 4.219821 seconds, 151552 images
2369: 0.685808, 0.628511 avg, 0.000250 rate, 4.230516 seconds, 151616 images
2370: 0.580134, 0.623673 avg, 0.000250 rate, 4.251840 seconds, 151680 images
2371: 0.535992, 0.614905 avg, 0.000250 rate, 4.233356 seconds, 151744 images
2372: 0.593678, 0.612782 avg, 0.000250 rate, 8.249597 seconds, 151808 images
2373: 0.642005, 0.615705 avg, 0.000250 rate, 8.229339 seconds, 151872 images
2374: 0.629285, 0.617063 avg, 0.000250 rate, 8.161209 seconds, 151936 images
2375: 0.646792, 0.620036 avg, 0.000250 rate, 8.208375 seconds, 152000 images
2376: 0.573044, 0.615337 avg, 0.000250 rate, 8.188938 seconds, 152064 images
2377: 0.570297, 0.610833 avg, 0.000250 rate, 8.180108 seconds, 152128 images
2378: 0.595386, 0.609288 avg, 0.000250 rate, 8.154212 seconds, 152192 images
2379: 0.544150, 0.602774 avg, 0.000250 rate, 8.166025 seconds, 152256 images
2380: 0.558013, 0.598298 avg, 0.000250 rate, 8.205499 seconds, 152320 images
2381: 0.552526, 0.593721 avg, 0.000250 rate, 8.256536 seconds, 152384 images
2382: 0.838163, 0.618165 avg, 0.000250 rate, 3.464487 seconds, 152448 images
2383: 0.715429, 0.627891 avg, 0.000250 rate, 3.503074 seconds, 152512 images
2384: 0.658520, 0.630954 avg, 0.000250 rate, 3.519710 seconds, 152576 images
2385: 0.610833, 0.628942 avg, 0.000250 rate, 3.495570 seconds, 152640 images
2386: 0.672857, 0.633334 avg, 0.000250 rate, 3.488637 seconds, 152704 images
2387: 0.662991, 0.636299 avg, 0.000250 rate, 3.491012 seconds, 152768 images
2388: 0.678494, 0.640519 avg, 0.000250 rate, 3.501808 seconds, 152832 images
2389: 0.679472, 0.644414 avg, 0.000250 rate, 3.500831 seconds, 152896 images
2390: 0.696445, 0.649617 avg, 0.000250 rate, 3.503362 seconds, 152960 images
2391: 0.692754, 0.653931 avg, 0.000250 rate, 3.483383 seconds, 153024 images
2392: 0.626335, 0.651171 avg, 0.000250 rate, 6.408779 seconds, 153088 images
2393: 0.523659, 0.638420 avg, 0.000250 rate, 6.426502 seconds, 153152 images
2394: 0.579948, 0.632573 avg, 0.000250 rate, 6.410794 seconds, 153216 images
2395: 0.627773, 0.632093 avg, 0.000250 rate, 6.432578 seconds, 153280 images
2396: 0.555451, 0.624429 avg, 0.000250 rate, 6.466563 seconds, 153344 images
2397: 0.678393, 0.629825 avg, 0.000250 rate, 6.441644 seconds, 153408 images
2398: 0.637179, 0.630561 avg, 0.000250 rate, 6.425493 seconds, 153472 images
2399: 0.618067, 0.629311 avg, 0.000250 rate, 6.470318 seconds, 153536 images
2400: 0.532400, 0.619620 avg, 0.000250 rate, 6.473060 seconds, 153600 images
2401: 0.548360, 0.612494 avg, 0.000250 rate, 6.341675 seconds, 153664 images
2402: 0.515084, 0.602753 avg, 0.000250 rate, 9.227180 seconds, 153728 images
2403: 0.541389, 0.596617 avg, 0.000250 rate, 9.341613 seconds, 153792 images
2404: 0.595986, 0.596554 avg, 0.000250 rate, 9.327921 seconds, 153856 images
2405: 0.584312, 0.595330 avg, 0.000250 rate, 9.310375 seconds, 153920 images
2406: 0.598567, 0.595653 avg, 0.000250 rate, 9.326102 seconds, 153984 images
2407: 0.561250, 0.592213 avg, 0.000250 rate, 9.287045 seconds, 154048 images
2408: 0.492279, 0.582220 avg, 0.000250 rate, 9.300757 seconds, 154112 images
2409: 0.522736, 0.576271 avg, 0.000250 rate, 9.401985 seconds, 154176 images
2410: 0.623420, 0.580986 avg, 0.000250 rate, 9.288877 seconds, 154240 images
2411: 0.543620, 0.577250 avg, 0.000250 rate, 9.312874 seconds, 154304 images
2412: 0.571842, 0.576709 avg, 0.000250 rate, 8.096986 seconds, 154368 images
2413: 0.523314, 0.571369 avg, 0.000250 rate, 8.151119 seconds, 154432 images
2414: 0.560539, 0.570286 avg, 0.000250 rate, 8.178594 seconds, 154496 images
2415: 0.564477, 0.569705 avg, 0.000250 rate, 8.182122 seconds, 154560 images
2416: 0.560967, 0.568831 avg, 0.000250 rate, 8.188356 seconds, 154624 images
2417: 0.530479, 0.564996 avg, 0.000250 rate, 8.202163 seconds, 154688 images
2418: 0.551504, 0.563647 avg, 0.000250 rate, 8.276969 seconds, 154752 images
2419: 0.580921, 0.565374 avg, 0.000250 rate, 8.149482 seconds, 154816 images
2420: 0.525038, 0.561341 avg, 0.000250 rate, 8.185445 seconds, 154880 images
2421: 0.532217, 0.558428 avg, 0.000250 rate, 8.180150 seconds, 154944 images
2422: 0.687136, 0.571299 avg, 0.000250 rate, 10.047004 seconds, 155008 images
2423: 0.581591, 0.572328 avg, 0.000250 rate, 10.141334 seconds, 155072 images
2424: 0.540896, 0.569185 avg, 0.000250 rate, 10.251098 seconds, 155136 images
2425: 0.578848, 0.570151 avg, 0.000250 rate, 10.115220 seconds, 155200 images
2426: 0.604131, 0.573549 avg, 0.000250 rate, 10.176860 seconds, 155264 images
2427: 0.545505, 0.570745 avg, 0.000250 rate, 10.118058 seconds, 155328 images
2428: 0.528733, 0.566544 avg, 0.000250 rate, 10.150822 seconds, 155392 images
2429: 0.675090, 0.577398 avg, 0.000250 rate, 10.133489 seconds, 155456 images
2430: 0.608051, 0.580464 avg, 0.000250 rate, 10.200379 seconds, 155520 images
2431: 0.608038, 0.583221 avg, 0.000250 rate, 10.160284 seconds, 155584 images
2432: 0.584957, 0.583395 avg, 0.000250 rate, 5.710352 seconds, 155648 images
2433: 0.635595, 0.588615 avg, 0.000250 rate, 5.792734 seconds, 155712 images
2434: 0.557368, 0.585490 avg, 0.000250 rate, 5.801869 seconds, 155776 images
2435: 0.609091, 0.587850 avg, 0.000250 rate, 5.787504 seconds, 155840 images
2436: 0.608002, 0.589865 avg, 0.000250 rate, 5.819486 seconds, 155904 images
2437: 0.611122, 0.591991 avg, 0.000250 rate, 5.821939 seconds, 155968 images
2438: 0.536776, 0.586469 avg, 0.000250 rate, 5.768105 seconds, 156032 images
2439: 0.652280, 0.593050 avg, 0.000250 rate, 5.777988 seconds, 156096 images
2440: 0.581829, 0.591928 avg, 0.000250 rate, 5.799539 seconds, 156160 images
2441: 0.534033, 0.586139 avg, 0.000250 rate, 5.782198 seconds, 156224 images
2442: 0.568370, 0.584362 avg, 0.000250 rate, 6.356040 seconds, 156288 images
2443: 0.461790, 0.572105 avg, 0.000250 rate, 6.383601 seconds, 156352 images
2444: 0.564955, 0.571390 avg, 0.000250 rate, 6.423089 seconds, 156416 images
2445: 0.491726, 0.563423 avg, 0.000250 rate, 6.453834 seconds, 156480 images
2446: 0.610904, 0.568171 avg, 0.000250 rate, 6.432597 seconds, 156544 images
2447: 0.613136, 0.572668 avg, 0.000250 rate, 6.450536 seconds, 156608 images
2448: 0.531651, 0.568566 avg, 0.000250 rate, 6.452246 seconds, 156672 images
2449: 0.511587, 0.562868 avg, 0.000250 rate, 6.472471 seconds, 156736 images
2450: 0.539476, 0.560529 avg, 0.000250 rate, 6.494368 seconds, 156800 images
2451: 0.722409, 0.576717 avg, 0.000250 rate, 6.428385 seconds, 156864 images
2452: 0.738777, 0.592923 avg, 0.000250 rate, 3.438292 seconds, 156928 images
2453: 0.592684, 0.592899 avg, 0.000250 rate, 3.485836 seconds, 156992 images
2454: 0.650105, 0.598620 avg, 0.000250 rate, 3.508476 seconds, 157056 images
2455: 0.697391, 0.608497 avg, 0.000250 rate, 3.494611 seconds, 157120 images
2456: 0.661104, 0.613757 avg, 0.000250 rate, 3.485213 seconds, 157184 images
2457: 0.613375, 0.613719 avg, 0.000250 rate, 3.491817 seconds, 157248 images
2458: 0.785075, 0.630855 avg, 0.000250 rate, 3.496343 seconds, 157312 images
2459: 0.699577, 0.637727 avg, 0.000250 rate, 3.497692 seconds, 157376 images
2460: 0.646166, 0.638571 avg, 0.000250 rate, 3.500554 seconds, 157440 images
2461: 0.745433, 0.649257 avg, 0.000250 rate, 3.499110 seconds, 157504 images
2462: 0.634679, 0.647799 avg, 0.000250 rate, 5.781913 seconds, 157568 images
